0xc7064b1e8747359b6ec3bb0ebeb3d4197c57450d693ef2f608ff7db92a457dd6,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x6420372e889104cfc33ff5af8f29efc5078aca754496457eae80bd3d660f751d,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x4e2a3cd3c4bf45280c28eadf1cbe9480bafbf5dad5831a3658967b6020024fdb,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x037baafeec033c3cd503a05bfe776ff3c442309fc826444b5b497ed35e62c7bb,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x46fcd3a21b9f9b8740cf3b5739dc38748606b85c3a073e290b3a723195ffbd67,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x815f0c07338951cc1e236aeb42c4e76f3796b8082eac3fdee47c78cd8389be75,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xb744cbc37f80e71de58301781d7a85383e25c2d7ec4586da4cda712804879206,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x002645c97359e465671b59adcadc43f7d496c81e24003ca10a8a9b4ee77d5cad,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x9146a046d3048fea95cafa39bdc54cf0d7171db2ebc2d563cd8fb88bb04a457a,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x978d2a5e474e0f1237291570aaa8808b51d15edff1459d3b8ba8cc824cbda4e6,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xa5368e2818d83a6863d516f457dd4935f0a1b8e8fd2a96709d8be72099e1e30d,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xe4b288476fc6765607fce2676ea10629684d01dc5a2dd7ac7aa6058585db545f,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x24086b1d9dc28088235bb7bcc647a9827a9cf251609e32d9866ae65249062d48,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xe0839bdbc75526edd99b53a2b259e1bc7aa5c91dd610d79d5d973a6a6ab89f65,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x56162729cce024857699d6887754e92abc0fc0ac53e864d7a5371573caf7d8cb,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x38dc5de4d08ab28a71bc3a9020f1aaf47aab1cc2ab727e6f8212dd303aa67397,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x0575a8c22f2fa07e4e828395dfd85ba5b1af009bc75d4d3c19829809ba5baa86,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xadc5fd5a341190480df47afd6349804fe4060377342302b99c3033884393af7e,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x06569e03a10d07e228d5804727d9c462a1c2312fcbc77d462b1c993c18ca7df2,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xf40b403ac97b97e1467c4101ae781790a6989c5f775c20cbbe281081d88749d8,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xa1ebf59103aef5281335e6e30c9fc4cf100ecd7350f97f206de27cc3c7f07edc,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xca4ada1659fcd8b4fb4b2b5f9e11fecbc7fb9d3563cdfa2fe7c0f4fbfc8be7ae,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x37d73d0c44afa70baa38ec41c7014394f6f570f5f239670648db2ae93bd64c80,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x544efb932b63cc55809c6a7291d7ecca273e0fe3ee97c4c65be246274ce8d20d,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xf7eda587235b85b42372f6049e87a73bd23789c9dae489530870f06b35da2db7,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xd6570b755e18d477495170654a4eeee016a62173dd1e4ac3662bf97d45aa9a75,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x2b9da9c3cbb01535477d4f6c8b74ec6b92f0e06e4ee0d2bd4a16b033f85b7795,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xfff6c02d7a780d33f1063bd52b2422fd0c15084db573fa2f596568bf13e1b6c0,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x3acdee4ed0bb86e2f763478d9fdbd586829b08f47a41af37adc2fddabcf2b61c,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0xc03054a58dac41fe8b6459858350d1a52fbdbeb7d411817a9d1b866f03bceb3c,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
0x7e99a78746cd5d22f6201ccc3e8774850302488ac74eef9b8e992b80eca1793e,enterMarkets,0xc2998238, 0000000000000000000000000000000000000000000000000000000000000020, 0000000000000000000000000000000000000000000000000000000000000006, 0000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e, 000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc, 0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5, 000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c1, 00000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563, 000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407
